Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
67,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-280.5e-3,,,
Parameters: line=68,,,,,,
68,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",283.2e-3,,,
Parameters: line=69,,,,,,
69,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",3.503e-3,,,
Parameters: line=70,,,,,,
70,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",161.8e-3,,,
Parameters: line=71,,,,,,
71,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",139.8e-6,,,
Parameters: line=72,,,,,,
72,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",395.5e-3,,,
Parameters: line=73,,,,,,
73,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",68.74e-3,,,
Parameters: line=74,,,,,,
74,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",287.1e-3,,,
Parameters: line=75,,,,,,
75,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-40.13e-3,,,
Parameters: line=76,,,,,,
76,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",554.7e-3,,,
Parameters: line=77,,,,,,
77,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-595e-3,,,
Parameters: line=78,,,,,,
78,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",241.9e-3,,,
Parameters: line=79,,,,,,
79,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-78.07e-3,,,
Parameters: line=80,,,,,,
80,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-656.7e-3,,,
Parameters: line=81,,,,,,
81,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",285.8e-3,,,
Parameters: line=82,,,,,,
82,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",177.9e-3,,,
Parameters: line=83,,,,,,
83,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-207.2e-3,,,
Parameters: line=84,,,,,,
84,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",702.2e-3,,,
Parameters: line=85,,,,,,
85,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-6.992e-3,,,
Parameters: line=86,,,,,,
86,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-335.3e-3,,,
Parameters: line=87,,,,,,
87,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-36.01e-3,,,
Parameters: line=88,,,,,,
88,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-56.56e-3,,,
Parameters: line=89,,,,,,
89,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",395.5e-3,,,
Parameters: line=90,,,,,,
90,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-353.2e-3,,,
Parameters: line=91,,,,,,
91,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",103.2e-3,,,
Parameters: line=92,,,,,,
92,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",203.1e-3,,,
Parameters: line=93,,,,,,
93,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-722.7e-3,,,
Parameters: line=94,,,,,,
94,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",139.2e-3,,,
Parameters: line=95,,,,,,
95,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",24.32e-3,,,
Parameters: line=96,,,,,,
96,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-16.92e-3,,,
Parameters: line=97,,,,,,
97,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-112.9e-3,,,
Parameters: line=98,,,,,,
98,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",167.2e-3,,,
Parameters: line=99,,,,,,
99,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",791.8e-3,,,
Parameters: line=100,,,,,,
100,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-605.3e-3,,,

